date,FlowInExNtv,FlowOutExNtv,netflow_btc,SplyExNtv
2020-11-09,46589.09650798,57975.54799244,-11386.451484459998,2678045.27983869
2020-11-10,48329.21009925,51523.20196617,-3193.991866920005,2674851.28797177
2020-11-11,42837.6578149,44299.37242811,-1461.7146132100024,2673389.57335856
2020-11-12,44640.02030738,52987.08131945,-8347.06101207,2665042.51234649
2020-11-13,45419.94649331,41484.62857238,3935.3179209299997,2668977.83026742
2020-11-14,22946.82069345,15658.00554541,7288.815148040001,2676266.64541546
2020-11-15,11548.11751998,19128.9800668,-7580.862546819999,2668685.78286864
2020-11-16,39999.80303566,47322.70328802,-7322.900252359999,2661362.88261628
2020-11-17,52843.59802321,40891.17564701,11952.422376199997,2673315.30499248
2020-11-18,61354.19207056,62987.80745325,-1633.6153826900045,2671681.68960979
2020-11-19,33883.10593994,32822.33841959,1060.7675203499966,2672742.45713014
2020-11-20,61605.29390109,52683.08674163,8922.207159459998,2681664.6642896
2020-11-21,26585.77300501,18537.00151171,8048.771493299999,2689713.4357829
2020-11-22,22202.52358915,23406.56154736,-1204.0379582099995,2688509.39782469
2020-11-23,46073.91573446,38888.27588954,7185.639844920006,2695695.03766961
2020-11-24,53350.87914326,52056.38213179,1294.4970114699972,2696989.53468108
2020-11-25,52718.8858523,45908.52182823,6810.364024070004,2703799.89870515
2020-11-26,78755.02531838,59973.15693119,18781.868387189992,2722581.76709234
2020-11-27,61023.3779963,53734.22139948,7289.156596820001,2729870.92368916
2020-11-28,18872.7459909,23612.57700081,-4739.831009910002,2725131.09267925
2020-11-29,20267.26636053,23956.7160271,-3689.449666569999,2721441.64301268
2020-11-30,56874.33774245,47535.12016794,9339.217574510003,2730780.86058719
2020-12-01,59785.52348648,53488.594787,6296.928699479999,2737077.78928667
2020-12-02,37418.69251372,34484.88346957,2933.8090441500026,2740011.59833082
2020-12-03,36111.55389878,37037.50819813,-925.9542993499999,2739085.64403147
2020-12-04,39245.67535532,51370.84563582,-12125.170280499995,2726960.47375097
2020-12-05,17637.90642902,16350.09916733,1287.8072616900008,2728248.28101266
2020-12-06,12138.09043875,15100.03924735,-2961.9488086,2725286.33220406
2020-12-07,29686.33284979,28029.05103631,1657.28181348,2726943.61401754
2020-12-08,32214.5060957,38467.01040505,-6252.504309350003,2720691.10970819
2020-12-09,46196.53481265,50259.08782481,-4062.553012159995,2716628.55669603
2020-12-10,48545.20154483,54209.19718595,-5663.995641119996,2710964.56105491
2020-12-11,43224.05543764,36332.97399869,6891.081438950001,2717855.64249386
2020-12-12,36664.28591174,28376.45601413,8287.829897610001,2726143.47239147
2020-12-13,21437.75259873,18232.76275405,3204.98984468,2729348.46223615
2020-12-14,38900.27219349,32342.08922894,6558.1829645499965,2735906.6452007
2020-12-15,45597.28313275,41079.206917,4518.076215749999,2740424.72141645
2020-12-16,56988.58330887,49759.98163058,7228.601678290004,2747653.32309474
2020-12-17,74023.52745644,53184.6269938,20838.900462640006,2768492.22355738
2020-12-18,68076.54344726,51947.18585096,16129.357596300004,2784621.58115368
2020-12-19,31184.35495969,19692.45308082,11491.901878870001,2796113.48303255
2020-12-20,16804.03202759,21628.09781361,-4824.065786019997,2791289.41724653
2020-12-21,51993.77004461,43642.87472211,8350.8953225,2799640.31256903
2020-12-22,51934.98727616,70368.09780923,-18433.11053307001,2781207.20203596
2020-12-23,54356.80330499,83109.71815197,-28752.91484698,2752454.28718898
2020-12-24,51330.29602977,36734.21160763,14596.084422139997,2767050.37161112
2020-12-25,26252.56400026,19689.86173313,6562.70226713,2773613.07387825
2020-12-26,28579.26095333,24081.57269687,4497.688256459998,2778110.76213471
2020-12-27,54412.76844113,33152.70941815,21260.05902298,2799370.82115769
2020-12-28,43609.2438707,43932.21330854,-322.9694378400018,2799047.85171985
2020-12-29,40180.40243692,52433.98439751,-12253.581960590003,2786794.26975926
2020-12-30,50931.66370866,61594.76863478,-10663.104926119995,2776131.16483314
2020-12-31,48579.78808553,57792.67807213,-9212.8899866,2766918.27484654
2021-01-01,37815.71973097,49481.89669741,-11666.176966439998,2755252.0978801
2021-01-02,68415.56231941,92642.37432235,-24226.81200294,2731025.28587716
2021-01-03,53567.55610567,29840.24538839,23727.31071728,2754752.59659444
2021-01-04,70084.19947119,67369.23016421,2714.969306979998,2757467.56590142
2021-01-05,49368.93202182,47466.93270452,1901.999317300004,2759369.56521872
2021-01-06,50384.37968463,58854.5495731,-8470.169888469994,2750899.39533025
2021-01-07,72784.1708115,68189.75188404,4594.418927459992,2755493.81425771
2021-01-08,67584.25312259,60907.06704736,6677.186075230005,2762171.00033294
2021-01-09,32668.06475202,31118.0960485,1549.9687035200004,2763720.96903646
2021-01-10,39827.04920197,28313.27248286,11513.776719110003,2775234.74575557
2021-01-11,77546.25305976,65955.40665968,11590.846400080001,2786825.59215565
2021-01-12,54596.79192224,59317.44078339,-4720.648861149995,2782104.9432945
2021-01-13,40871.82892207,41101.87126327,-230.04234119999455,2781874.9009533
2021-01-14,47283.73958883,54584.09412844,-7300.354539610002,2774574.54641369
2021-01-15,83440.49108036,55997.50475859,27442.986321770004,2802017.53273546
2021-01-16,21748.46480925,20693.96514383,1054.4996654200004,2803072.03240088
2021-01-17,20440.20145237,21951.05328618,-1510.8518338099966,2801561.18056707
2021-01-18,31150.90430476,26348.24392919,4802.660375569998,2806363.84094264
2021-01-19,68778.12351776,47964.51450631,20813.609011450004,2827177.44995409
2021-01-20,50916.03460752,41004.86345279,9911.17115473,2837088.62110882
2021-01-21,51852.10497482,56794.3883276,-4942.283352779996,2832146.33775604
2021-01-22,51595.61880585,48348.61327386,3247.0055319899984,2835393.34328803
2021-01-23,20058.45195119,15987.3675746,4071.084376589999,2839464.42766462
2021-01-24,14463.9871766,16189.20266102,-1725.2154844199995,2837739.2121802
2021-01-25,41305.98503829,36089.89647139,5216.088566899998,2842955.3007471
2021-01-26,37525.13977799,37505.87219265,19.26758533999964,2842974.56833244
2021-01-27,56280.57459181,59337.23190717,-3056.6573153599966,2839917.91101708
2021-01-28,61424.94775886,55312.74507318,6112.20268568,2846030.11370276
2021-01-29,87853.71084723,71681.52585095,16172.184996280004,2862202.29869904
2021-01-30,29326.22857761,36431.7818951,-7105.553317490001,2855096.74538155
2021-01-31,25470.11613936,36503.58116329,-11033.465023929999,2844063.28035762
2021-02-01,38654.07710955,43821.77539446,-5167.698284909995,2838895.58207271
2021-02-02,37594.83947186,31792.27575793,5802.5637139300015,2844698.14578664
2021-02-03,39632.62594499,39787.80953466,-155.1835896699995,2844542.96219697
2021-02-04,47491.85167632,61956.72584352,-14464.874167199996,2830078.08802977
2021-02-05,51033.15220028,49580.79236112,1452.3598391599953,2831530.44786893
2021-02-06,32742.60202013,21806.90129693,10935.700723200003,2842466.14859213
2021-02-07,22123.87260119,31658.40351284,-9534.53091165,2832931.61768048
2021-02-08,68506.29063081,53309.30372105,15196.98690976001,2848128.60459024
2021-02-09,54950.45570164,55903.5641811,-953.1084794600029,2847175.49611078
2021-02-10,48221.74951478,39044.50032333,9177.249191449999,2856352.74530223
2021-02-11,36653.77776049,37572.59082351,-918.813063020003,2855433.93223921
2021-02-12,38303.23123438,38462.09040119,-158.859166809998,2855275.0730724
2021-02-13,17586.61871562,20477.05828074,-2890.4395651199993,2852384.63350728
2021-02-14,22553.97615651,20006.39809919,2547.5780573200027,2854932.2115646
2021-02-15,28187.68343165,31798.65804893,-3610.9746172800005,2851321.23694732
2021-02-16,40593.48078562,32352.37828747,8241.102498149998,2859562.33944547
2021-02-17,51980.70751004,44612.69424572,7368.013264320005,2866930.35270979
2021-02-18,33062.43731953,42738.90656628,-9676.469246749999,2857253.88346304
2021-02-19,51096.22466064,42275.71674327,8820.50791737,2866074.39138041
2021-02-20,36818.6719355,39661.49802209,-2842.826086590001,2863231.56529382
2021-02-21,55630.99461866,19984.23009454,35646.76452412,2898878.32981794
2021-02-22,59708.8920543,49056.28814932,10652.603904980002,2909530.93372292
2021-02-23,77943.61710951,63770.7411081,14172.876001409997,2923703.80972433
2021-02-24,47751.59826899,61384.00751935,-13632.409250360004,2910071.40047397
2021-02-25,74258.33852849,65815.20229729,8443.136231199998,2918514.53670517
2021-02-26,44023.60949688,42863.3641951,1160.2453017799999,2919674.78200695
2021-02-27,21253.27194018,17983.83084556,3269.441094619997,2922944.22310157
2021-02-28,26363.33806541,20471.81181362,5891.526251790001,2928835.74935336
2021-03-01,32426.03757615,41138.99376608,-8712.956189929999,2920122.79316343
2021-03-02,38240.91340419,44414.56179973,-6173.648395539996,2913949.14476789
2021-03-03,31777.68377881,36524.72279846,-4747.039019650005,2909202.10574824
2021-03-04,32154.87521981,27369.13995609,4785.735263720002,2913987.84101196
2021-03-05,57180.628712,43067.24726465,14113.381447349995,2928101.22245931
2021-03-06,23602.90847694,17883.08389364,5719.8245833,2933821.04704261
2021-03-07,21275.2315991,21329.86084203,-54.629242930001055,2933766.41779968
2021-03-08,41500.55952305,44352.37589691,-2851.816373860005,2930914.60142582
2021-03-09,35582.31678016,34658.86034702,923.4564331399961,2931838.05785896
2021-03-10,32776.8641162,32821.46285248,-44.598736280000594,2931793.45912268
2021-03-11,30681.23987801,31267.85799965,-586.61812164,2931206.84100104
2021-03-12,29989.59448665,33118.9465554,-3129.3520687499986,2928077.48893229
2021-03-13,27053.29478143,23048.67172611,4004.6230553200003,2932082.11198761
2021-03-14,48862.08039007,19813.40078565,29048.67960442,2961130.79159203
2021-03-15,35119.67398267,39633.52249255,-4513.848509880001,2956616.94308215
2021-03-16,35350.82725375,35927.57460353,-576.747349780002,2956040.19573237
2021-03-17,35815.03209865,39337.48995515,-3522.4578564999974,2952517.73787587
2021-03-18,38365.64635944,32863.84491521,5501.801444229997,2958019.5393201
2021-03-19,28374.99148896,27212.14920847,1162.8422804900001,2959182.38160059
2021-03-20,20046.27636284,17910.04229339,2136.234069449998,2961318.61567004
2021-03-21,11172.939589,37318.44405567,-26145.504466669998,2935173.11120337
2021-03-22,30717.33122645,43136.75599077,-12419.42476432,2922753.68643905
2021-03-23,57443.21898434,57183.70343051,259.51555382999504,2923013.20199288
2021-03-24,35329.95063542,36092.89408149,-762.9434460699995,2922250.25854681
2021-03-25,51682.61911443,51187.66791405,494.9512003800046,2922745.20974719
2021-03-26,42135.7091008,45459.46513056,-3323.7560297599994,2919421.45371743
2021-03-27,19252.66330786,19061.89225779,190.77105006999773,2919612.2247675
2021-03-28,11879.65116217,12042.29597818,-162.6448160100008,2919449.57995149
2021-03-29,37817.46461752,37764.77000884,52.69460868000169,2919502.27456017
2021-03-30,33687.51606806,27317.15807153,6370.357996530001,2925872.6325567
2021-03-31,34181.002169,35903.50377551,-1722.501606509999,2924150.13095019
2021-04-01,41122.94996954,41479.52350345,-356.57353390999924,2923793.55741628
2021-04-02,35219.22389733,34332.91363977,886.3102575599987,2924679.86767384
2021-04-03,19308.95496324,18493.32574733,815.6292159100012,2925495.49688975
2021-04-04,18129.55287334,22746.17890407,-4616.62603073,2920878.87085902
2021-04-05,29733.91334037,31735.71977919,-2001.80643882,2918877.0644202
2021-04-06,45030.1473613,53497.25139718,-8467.104035880002,2910409.96038432
2021-04-07,38494.70994865,42521.07909879,-4026.3691501400026,2906383.59123418
2021-04-08,28864.05817534,34694.32795166,-5830.269776320001,2900553.32145786
2021-04-09,27133.72655607,23979.59622291,3154.1303331599993,2903707.45179102
2021-04-10,33234.69654409,33694.61656732,-459.92002322999906,2903247.53176779
2021-04-11,25776.53520741,16521.17143407,9255.363773340003,2912502.89554113
2021-04-12,37391.71367266,35586.80569491,1804.907977750001,2914307.80351888
2021-04-13,45806.59787829,37877.71545459,7928.882423700001,2922236.68594258
2021-04-14,42836.36513994,34147.51583202,8688.849307919998,2930925.5352505
2021-04-15,32002.763112,36005.79349037,-4003.03037837,2926922.50487213
2021-04-16,39936.84903947,41373.45010452,-1436.601065050003,2925485.90380708
2021-04-17,18830.52377199,40858.78342909,-22028.2596571,2903457.64414998
2021-04-18,47177.18611814,61054.1789189,-13876.992800759996,2889580.65134922
2021-04-19,34551.52172997,34950.53440347,-399.01267350000126,2889181.63867572
2021-04-20,57947.17042327,57984.71396958,-37.54354631000024,2889144.09512941
2021-04-21,50365.41340472,43865.00997329,6500.403431430001,2895644.49856084
2021-04-22,70214.38540417,52079.31629773,18135.069106439994,2913779.56766728
2021-04-23,69973.97787906,59524.83467462,10449.143204439999,2924228.71087172
2021-04-24,21363.15426367,20875.66389661,487.4903670599997,2924716.20123878
2021-04-25,27969.38649046,22153.1468182,5816.239672260002,2930532.44091104
2021-04-26,38300.67556144,41590.45744474,-3289.7818832999983,2927242.65902774
2021-04-27,37909.37802028,28970.29348806,8939.084532219997,2936181.74355996
2021-04-28,31255.67381268,25731.09074449,5524.583068190001,2941706.32662815
2021-04-29,34296.67527297,33613.03264241,683.6426305600035,2942389.96925871
2021-04-30,47825.93246574,41060.38521662,6765.547249119998,2949155.51650783
2021-05-01,14740.00985664,12915.74171353,1824.268143109999,2950979.78465094
2021-05-02,12264.03444476,11296.636144,967.39830076,2951947.1829517
2021-05-03,37174.75693048,43149.48270181,-5974.725771329999,2945972.45718037
2021-05-04,39736.39992916,29211.79550612,10524.604423039997,2956497.06160341
2021-05-05,42681.1776081,38790.86282789,3890.3147802099993,2960387.37638362
2021-05-06,38312.8264103,51079.01256299,-12766.186152690003,2947621.19023093
2021-05-07,53686.97591801,43856.86129782,9830.114620189997,2957451.30485112
2021-05-08,25886.66352756,20211.08443305,5675.579094509998,2963126.88394563
2021-05-09,26962.13687553,23872.36949388,3089.767381649999,2966216.65132728
2021-05-10,48110.00985384,47448.57939671,661.4304571299945,2966878.08178441
2021-05-11,36150.28476096,41880.17029816,-5729.8855372000035,2961148.19624721
2021-05-12,73373.52357555,44648.55499844,28724.968577110005,2989873.16482432
2021-05-13,83886.9772487,65603.26500672,18283.71224198,3008156.8770663
2021-05-14,44053.11956939,47401.21257183,-3348.0930024400004,3004808.78406386
2021-05-15,33611.86707218,24022.80885382,9589.058218360002,3014397.84228222
2021-05-16,48192.03735224,40451.01808874,7741.0192634999985,3022138.86154572
2021-05-17,93470.99216722,57181.83771322,36289.154454,3058428.01599972
2021-05-18,39560.0191934,49651.65048145,-10091.631288049997,3048336.38471167
2021-05-19,144181.96518269,113275.09064838,30906.87453431,3079243.32640937
2021-05-20,70968.63241811,69149.40462951,1819.2277886000084,3081062.55419797
2021-05-21,55957.8804112,67618.04013592,-11660.159724720004,3069402.39447325
2021-05-22,47902.54890939,34571.35650745,13331.192401940003,3082733.58687519
2021-05-23,49698.98614132,50139.21032343,-440.2241821100033,3082293.36269308
2021-05-24,59639.64326548,61782.63225387,-2142.988988389996,3080150.37370469
2021-05-25,54594.31822693,47440.6384454,7153.6797815300015,3087304.05348622
2021-05-26,43981.12368416,43400.48401193,580.6396722299978,3087884.69315845
2021-05-27,36927.04980572,34744.88558875,2182.164216969999,3090066.85737542
2021-05-28,65987.4035974,57917.7066258,8069.696971600002,3098136.55434702
2021-05-29,28836.23069188,20882.53136326,7953.699328619998,3106090.25367564
2021-05-30,21693.62589335,25061.41177955,-3367.7858861999994,3102722.46778944
2021-05-31,31817.04211434,27620.02576439,4197.016349950001,3106919.48413939
2021-06-01,25394.62145817,25925.14421719,-530.5227590200011,3106388.96138037
2021-06-02,26199.44647924,26918.53532416,-719.0888449199992,3105669.87253545
2021-06-03,28162.10461327,29030.72860461,-868.6239913400022,3104801.24854411
2021-06-04,28621.35039057,29801.57375634,-1180.223365769998,3103621.02517834
2021-06-05,21953.35485612,17756.34168528,4197.01317084,3107818.03834918
2021-06-06,15261.22009947,18857.87155642,-3596.6514569499996,3104221.38689223
2021-06-07,42534.82165547,77273.03219611,-34738.21054064,3069483.17635159
2021-06-08,74685.39679701,61440.7987334,13244.598063610007,3082727.7744152
2021-06-09,54077.64501261,52530.60480332,1547.040209290004,3084274.81462449
2021-06-10,39868.28794542,31238.4203779,8629.86756752,3092904.68219201
2021-06-11,46081.07238356,33288.25661169,12792.815771870002,3105697.49796388
2021-06-12,19163.65486527,15931.76158594,3231.893279330001,3108929.39124321
2021-06-13,27224.38078353,20708.89768491,6515.4830986199995,3115444.87434183
2021-06-14,55103.46665326,44492.57226272,10610.894390540001,3126055.76873237
2021-06-15,53791.3497196,83869.88205967,-30078.532340069993,3095977.2363923
2021-06-16,66853.34384725,53978.98113787,12874.362709379995,3108851.59910168
2021-06-17,45218.67070256,46893.38887896,-1674.7181764000052,3107176.88092528
2021-06-18,65592.65542361,48764.07374943,16828.581674180008,3124005.46259946
2021-06-19,26203.72235963,27671.79975404,-1468.0773944100001,3122537.38520505
2021-06-20,27658.50416809,25529.58278939,2128.921378700001,3124666.30658375
2021-06-21,61089.31834347,59789.02240073,1300.2959427399983,3125966.60252649
2021-06-22,62039.83733309,54733.45748379,7306.3798492999995,3133272.98237579
2021-06-23,48695.94523267,50870.12533528,-2174.18010261,3131098.80227318
2021-06-24,32821.66252367,29620.7196845,3200.9428391699985,3134299.74511235
2021-06-25,42106.80892022,46749.09230195,-4642.283381729998,3129657.46173062
2021-06-26,30431.18614311,25934.48635358,4496.699789530001,3134154.16152015
2021-06-27,22489.88065867,20669.89662314,1819.9840355300003,3135974.14555568
2021-06-28,31258.35740506,30151.79502154,1106.5623835199985,3137080.7079392
2021-06-29,28425.53339117,31368.07398916,-2942.540597989999,3134138.16734121
2021-06-30,27178.63988462,34394.73014156,-7216.090256940002,3126922.07708427
2021-07-01,18964.15230308,29525.840185,-10561.68788192,3116360.38920235
2021-07-02,23156.69020599,22598.78805673,557.9021492599968,3116918.29135161
2021-07-03,15725.98445051,9723.07704555,6002.90740496,3122921.19875657
2021-07-04,10486.75079572,13856.06686757,-3369.3160718500003,3119551.88268472
2021-07-05,24201.19126543,18888.78620973,5312.405055700001,3124864.28774042
2021-07-06,21127.06852952,22140.3269488,-1013.2584192800023,3123851.02932114
2021-07-07,19934.78210327,27909.42042531,-7974.6383220399985,3115876.3909991
2021-07-08,26634.23923936,38728.09312233,-12093.853882970001,3103782.53711613
2021-07-09,27079.91871883,23876.58680095,3203.3319178799975,3106985.86903401
2021-07-10,11277.16650672,10968.89114692,308.27535979999993,3107294.14439381
2021-07-11,14203.64245324,15252.70191846,-1049.0594652199998,3106245.08492859
2021-07-12,30574.83735578,28760.26800932,1814.5693464600008,3108059.65427505
2021-07-13,29957.12267523,30790.09503132,-832.972356090002,3107226.68191896
2021-07-14,31123.0964304,28194.60994477,2928.486485630001,3110155.16840459
2021-07-15,31329.81997849,33044.39094128,-1714.5709627899996,3108440.5974418
2021-07-16,24589.51099513,26293.91640467,-1704.4054095399988,3106736.19203226
2021-07-17,91983.62090842,62656.93197827,29326.688930149998,3136062.88096241
2021-07-18,29326.3446856,11879.78039125,17446.56429435,3153509.44525676
2021-07-19,33116.27345812,24955.27383595,8160.9996221699985,3161670.44487893
2021-07-20,34438.51735132,37693.49723142,-3254.9798800999997,3158415.46499883
2021-07-21,28995.11143843,31747.97638485,-2752.864946419999,3155662.60005241
2021-07-22,27815.58479151,23534.29508894,4281.289702569997,3159943.88975498
2021-07-23,21996.31001368,21375.92099973,620.3890139499999,3160564.27876893
2021-07-24,16433.81807349,12820.93923836,3612.878835130001,3164177.15760406
2021-07-25,11055.48593859,15963.22644089,-4907.740502299999,3159269.41710176
2021-07-26,50923.34811469,39952.27981904,10971.068295650002,3170240.48539741
2021-07-27,43029.21212046,37727.44197702,5301.7701434400005,3175542.25554085
2021-07-28,73667.00064946,105487.0267144,-31820.02606494,3143722.22947591
2021-07-29,28512.34370203,54506.56089655,-25994.21719452,3117728.01228139
2021-07-30,26942.45274836,27890.84987053,-948.3971221700012,3116779.61515922
2021-07-31,13808.55846552,14251.57941618,-443.0209506600004,3116336.59420856
2021-08-01,18182.39766851,12852.52930957,5329.868358939999,3121666.4625675
2021-08-02,27723.68194693,23573.68476319,4149.997183740001,3125816.45975124
2021-08-03,34408.67142354,31385.3208325,3023.350591039998,3128839.81034228
2021-08-04,23768.07054274,38947.94966243,-15179.879119690002,3113659.93122259
2021-08-05,30220.67679549,23337.1795562,6883.497239289998,3120543.42846188
2021-08-06,55404.27185976,46353.04968631,9051.222173450005,3129594.65063533
2021-08-07,16754.20104851,14761.01182492,1993.1892235899995,3131587.83985892
2021-08-08,26839.74147532,21944.75940126,4894.982074060001,3136482.82193298
2021-08-09,39024.26417221,45283.17927755,-6258.915105339998,3130223.90682764
2021-08-10,27808.62534157,20456.68659527,7351.938746300002,3137575.84557394
2021-08-11,27036.93439183,37954.87699905,-10917.94260722,3126657.90296672
2021-08-12,27002.78597649,19398.94665311,7603.839323379998,3134261.7422901
2021-08-13,25731.34797719,22908.44753571,2822.90044148,3137084.64273158
2021-08-14,17713.03912691,13855.8222339,3857.2168930099997,3140941.85962459
